chromosome	start	end	germlineStatus	bafCount	observedBAF	minorAlleleCopyNumber	minorAlleleCopyNumberDeviation	observedTumorRatio	observedNormalRatio	unnormalisedObservedNormalRatio	majorAlleleCopyNumber	majorAlleleCopyNumberDeviation	deviationPenalty	tumorCopyNumber	fittedTumorCopyNumber	fittedBAF	refNormalisedCopyNumber	ratioSupport	support	depthWindowCount	tumorBAF	gcContent	eventPenalty	minStart	maxStart
chr2	1536001	1538000	HET_DELETION	0	0.0000	0.6213	0.8972	0.3869	0.2490	0.2611	0.0000	1.5000	0.0000	0.6213	0.0000	0.0000	1.5034	true	NONE	1	0.0000	0.5670	1.5515	1536001	1537001
chr2	1538001	2127000	DIPLOID	432	0.5393	2.0000	0.1000	1.1365	1.0099	1.0600	2.1008	0.3360	0.2351	4.1008	0.0000	0.0000	4.0892	true	NONE	524	0.5123	0.4761	1.4403	1522001	1538001
chr2	2127001	4069000	DIPLOID	1336	0.5395	1.8980	0.3398	1.0928	0.9869	1.0363	2.0000	0.1000	0.2373	3.8980	0.0000	0.0000	3.9133	true	NONE	1813	0.5131	0.4540	1.4408	2127001	2127001
chr2	4069001	4078000	HET_DELETION	0	0.0000	0.6446	0.8743	0.5308	0.4589	0.4806	0.6446	1.4073	0.0000	1.2893	0.0000	0.0000	1.9249	true	NONE	9	0.5000	0.4134	1.2843	4069001	4069001
chr2	4078001	4165000	DIPLOID	98	0.5504	1.9103	0.3010	1.0955	0.9834	1.0300	2.0000	0.1000	0.2207	3.9103	0.0000	0.0000	3.9297	true	NONE	72	0.5115	0.4044	1.4359	4069001	4078001
chr2	4165001	4176000	HET_DELETION	0	0.0000	1.1138	0.3761	0.4930	0.4527	0.4740	0.0000	1.5000	0.0000	1.1138	0.0000	0.0000	1.7567	true	NONE	11	0.0000	0.3756	1.4455	4165001	4165001
chr2	4176001	6428000	DIPLOID	1523	0.5393	1.8462	0.4924	1.0817	1.0093	1.0484	2.0000	0.1000	0.3195	3.8462	0.0000	0.0000	3.8353	true	NONE	2140	0.5200	0.3921	1.4615	4165001	4176001
chr2	6428001	7092000	DIPLOID	315	0.5385	2.0000	0.1000	1.1526	1.0494	1.0812	2.1755	0.5506	0.3503	4.1755	0.0000	0.0000	4.1175	true	NONE	654	0.5210	0.4158	1.4702	6428001	6428001
chr2	7092001	8907000	DIPLOID	794	0.5423	2.0000	0.1000	1.1163	1.0195	1.0512	2.0070	0.1000	0.1085	4.0070	0.0000	0.0000	3.9842	true	NONE	1766	0.5009	0.4231	1.4028	7092001	7092001
chr2	8907001	9425000	DIPLOID	220	0.5380	1.9400	0.2041	1.1018	0.9571	0.9883	2.0000	0.1000	0.1636	3.9400	0.0000	0.0000	3.9904	true	NONE	492	0.5076	0.4462	1.4240	8907001	8907001
chr2	9425001	9744000	DIPLOID	109	0.5352	1.6383	0.8809	1.0124	0.8926	0.9221	1.8865	0.3753	0.6723	3.5248	0.0000	0.0000	3.6509	true	NONE	313	0.5352	0.4405	1.5901	9425001	9425001
chr2	9744001	10429000	DIPLOID	623	0.5422	1.8803	0.3939	1.0890	0.9482	0.9782	2.0000	0.1000	0.2678	3.8803	0.0000	0.0000	3.9412	true	NONE	624	0.5154	0.4912	1.4479	9744001	9744001
chr2	10429001	10432000	HET_DELETION	0	0.0000	1.2090	0.6321	0.5135	0.4635	0.4775	0.0000	1.5000	0.0000	1.2090	0.0000	0.0000	1.8392	true	NONE	3	0.0000	0.5283	1.4836	10429001	10429001
chr2	10432001	10620000	DIPLOID	74	0.5395	1.8367	0.5184	1.0796	0.9514	0.9800	2.0000	0.1000	0.3336	3.8367	0.0000	0.0000	3.8938	true	NONE	174	0.5213	0.4776	1.4653	10429001	10433001
chr2	10620001	10628000	DIPLOID	1	0.6196	1.1482	0.4770	0.9829	0.9014	0.9276	2.2396	0.6981	0.7281	3.3878	0.0000	0.0000	3.5036	true	NONE	7	0.6611	0.3946	1.5551	10620001	10620001
chr2	10628001	10758000	HET_DELETION	66	0.5448	1.4564	0.9507	0.9423	0.8186	0.8416	1.7430	0.7318	0.9167	3.1994	0.0000	0.0000	3.4125	true	NONE	128	0.5448	0.4422	1.4797	10628001	10628001
chr2	10758001	10812000	DIPLOID	63	0.5325	1.6486	0.8700	1.0128	0.9134	0.9385	1.8778	0.4015	0.6771	3.5264	0.0000	0.0000	3.6280	true	NONE	50	0.5325	0.4810	1.5894	10628001	10758001
chr2	10812001	11555000	DIPLOID	386	0.5385	1.8242	0.5513	1.0769	0.9750	1.0018	2.0000	0.1000	0.3507	3.8242	0.0000	0.0000	3.8535	true	NONE	704	0.5230	0.4456	1.4703	10812001	10813001
chr2	11555001	11974000	DIPLOID	271	0.5443	2.0000	0.1000	1.1193	1.0080	1.0366	2.0210	0.1000	0.1089	4.0210	0.0000	0.0000	4.0116	true	NONE	401	0.5026	0.4629	1.4084	11555001	11555001
chr2	11974001	13263000	DIPLOID	611	0.5366	2.0000	0.1000	1.1808	1.0283	1.0556	2.3062	0.8129	0.4899	4.3062	0.0000	0.0000	4.2730	true	NONE	1238	0.5356	0.3939	1.5225	11974001	11974001
chr2	13263001	13818000	DIPLOID	316	0.5393	2.0000	0.1000	1.1172	1.0138	1.0396	2.0115	0.1000	0.1079	4.0115	0.0000	0.0000	3.9953	true	NONE	458	0.5014	0.3537	1.4046	13263001	13263001
chr2	13818001	13820000	HET_DELETION	1	0.5135	0.6912	0.8166	0.5592	0.5952	0.6102	0.7296	1.1616	1.0158	1.4209	0.0000	0.0000	1.8963	true	NONE	2	0.5135	0.2625	1.2317	13818001	13818001
chr2	13820001	15307000	DIPLOID	993	0.5375	1.8752	0.4092	1.0879	1.0165	1.0440	2.0000	0.1000	0.2737	3.8752	0.0000	0.0000	3.8558	true	NONE	1405	0.5161	0.3823	1.4499	13818001	13820001
chr2	15307001	15839000	DIPLOID	268	0.5417	1.7958	0.6210	1.0708	0.9827	1.0143	2.0000	0.1000	0.3905	3.7958	0.0000	0.0000	3.8161	true	NONE	509	0.5269	0.4180	1.4817	15307001	15307001
chr2	15839001	16132000	DIPLOID	206	0.5417	1.5486	0.9482	0.9810	0.9415	0.9747	1.8304	0.5350	0.8035	3.3790	0.0000	0.0000	3.4478	true	NONE	282	0.5417	0.4577	1.5516	15839001	15839001
chr2	16132001	16133000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0005	0.0073	0.0076	-1.1723	3.1411	0.0000	-1.1723	0.0000	0.0000	-0.0063	true	NONE	1	1.0000	0.3590	2.2689	16132001	16132001
chr2	16133001	16395000	DIPLOID	233	0.5455	1.7596	0.6996	1.0630	0.9941	1.0309	2.0000	0.1000	0.4362	3.7596	0.0000	0.0000	3.7666	true	NONE	249	0.5320	0.4267	1.4961	16132001	16134001
chr2	16395001	20221000	DIPLOID	1547	0.5417	2.0000	0.1000	1.1242	1.0142	1.0515	2.0437	0.1494	0.1351	4.0437	0.0000	0.0000	4.0270	true	NONE	3629	0.5054	0.4024	1.4175	16395001	16395001
chr2	20221001	20519000	DIPLOID	193	0.5429	1.8534	0.4724	1.0832	0.9491	0.9714	2.0000	0.1000	0.3107	3.8534	0.0000	0.0000	3.9131	true	NONE	281	0.5190	0.4357	1.4586	20221001	20221001
chr2	20519001	20535000	DIPLOID	12	0.5703	1.6542	0.8637	1.1238	1.0328	1.0552	2.3876	0.9051	1.0088	4.0419	0.0000	0.0000	4.0033	true	NONE	15	0.5907	0.5246	1.6934	20519001	20519001
chr2	20535001	20705000	DIPLOID	142	0.5459	2.0589	0.2004	1.2300	1.0882	1.1106	2.4757	0.9596	0.6333	4.5346	0.0000	0.0000	4.4310	true	NONE	156	0.5459	0.5067	1.6138	20535001	20535001
chr2	20705001	23806000	DIPLOID	1100	0.5393	2.0000	0.1000	1.1211	1.0435	1.0502	2.0293	0.1005	0.1081	4.0293	0.0000	0.0000	3.9783	true	NONE	2966	0.5036	0.4026	1.4117	20705001	20705001
chr2	23806001	23840000	DIPLOID	2	0.5784	1.4851	0.9634	1.0590	0.9429	0.9356	2.2559	0.7298	0.9794	3.7411	0.0000	0.0000	3.8081	true	NONE	34	0.6030	0.3627	1.6964	23806001	23806001
chr2	23840001	24143000	DIPLOID	3	0.5352	1.4843	0.9631	0.9410	0.8645	0.8578	1.7091	0.7900	0.9382	3.1933	0.0000	0.0000	3.3524	true	NONE	281	0.5352	0.4324	1.4773	23840001	23840001
chr2	24143001	24159000	DIPLOID	2	0.5603	1.4169	0.9275	0.9819	0.8757	0.8691	1.9661	0.1162	0.5848	3.3830	0.0000	0.0000	3.5289	true	NONE	16	0.5812	0.4217	1.5532	24143001	24143001
chr2	24159001	24334000	DIPLOID	5	0.5238	1.7912	0.6317	1.0698	0.9698	0.9623	2.0000	0.1000	0.3833	3.7912	0.0000	0.0000	3.8267	true	NONE	166	0.5275	0.4065	1.4835	24159001	24159001
chr2	24334001	24466000	DIPLOID	49	0.5439	1.4359	0.9397	0.9313	0.8726	0.8662	1.7124	0.7848	0.9379	3.1483	0.0000	0.0000	3.2980	true	NONE	129	0.5439	0.4261	1.4593	24334001	24335001
chr2	24466001	24890000	DIPLOID	3	0.5342	1.8792	0.3974	1.0888	0.9918	0.9846	2.0000	0.1000	0.2657	3.8792	0.0000	0.0000	3.8888	true	NONE	404	0.5156	0.4074	1.4483	24466001	24466001
chr2	24890001	25493000	DIPLOID	168	0.5333	1.6734	0.8407	1.0255	0.9416	0.9320	1.9122	0.2948	0.6056	3.5856	0.0000	0.0000	3.6542	true	NONE	574	0.5333	0.4777	1.5658	24890001	24890001
chr2	25493001	25852000	DIPLOID	46	0.5310	1.6492	0.8693	1.0106	0.9052	0.8976	1.8672	0.4328	0.6914	3.5164	0.0000	0.0000	3.6277	true	NONE	345	0.5310	0.4054	1.5934	25493001	25493001
chr2	25852001	26094000	HET_DELETION	115	0.5405	1.4087	0.9217	0.9135	0.8381	0.8313	1.6570	0.8606	0.9633	3.0657	0.0000	0.0000	3.2558	true	NONE	231	0.5405	0.4505	1.4263	25852001	25852001
chr2	26094001	26441000	DIPLOID	205	0.5424	1.6138	0.9039	1.0128	0.9193	0.9121	1.9128	0.2928	0.6491	3.5266	0.0000	0.0000	3.6214	true	NONE	334	0.5424	0.4296	1.5894	25852001	26094001
chr2	26441001	26455000	DIPLOID	6	0.5667	1.4879	0.9645	1.0319	1.0082	0.9991	2.1274	0.4168	0.7829	3.6153	0.0000	0.0000	3.6056	true	NONE	14	0.5884	0.4694	1.6461	26441001	26441001
chr2	26455001	26600000	DIPLOID	55	0.5405	2.0000	0.1000	1.1425	1.0458	1.0352	2.1287	0.4207	0.2814	4.1287	0.0000	0.0000	4.0748	true	NONE	131	0.5156	0.5244	1.4515	26455001	26455001
chr2	26600001	27255000	DIPLOID	178	0.5468	1.7209	0.7709	1.0547	0.9848	0.9677	2.0000	0.1000	0.4762	3.7209	0.0000	0.0000	3.7387	true	NONE	618	0.5375	0.4865	1.5116	26600001	26600001
chr2	27255001	27561000	DIPLOID	9	0.5488	1.5068	0.9664	0.9725	0.9087	0.8850	1.8327	0.5289	0.8206	3.3396	0.0000	0.0000	3.4467	true	NONE	283	0.5488	0.4701	1.5358	27255001	27255001
chr2	27561001	27842000	DIPLOID	73	0.5362	1.6912	0.8167	1.0386	0.9590	0.9310	1.9552	0.1531	0.5200	3.6464	0.0000	0.0000	3.6946	true	NONE	271	0.5362	0.4270	1.5415	27561001	27561001
chr2	27842001	27851000	DIPLOID	9	0.5361	2.0000	0.1000	1.1276	0.9566	0.9275	2.0595	0.2023	0.1621	4.0595	0.0000	0.0000	4.1105	true	NONE	9	0.5073	0.3890	1.4238	27842001	27842001
chr2	27851001	28684000	DIPLOID	587	0.5366	1.9595	0.1386	1.1061	1.0437	1.0095	2.0000	0.1000	0.1281	3.9595	0.0000	0.0000	3.9081	true	NONE	810	0.5051	0.4311	1.4162	27851001	27851001
chr2	28684001	28685000	DIPLOID	0	0.0000	1.6999	0.8039	0.9855	1.0492	1.0115	1.6999	0.8039	0.0000	3.3999	0.0000	0.0000	3.3421	true	NONE	1	0.5000	0.5020	1.5600	28684001	28684001
chr2	28685001	28985000	DIPLOID	197	0.5397	1.6075	0.9092	1.0054	0.9439	0.9092	1.8848	0.3804	0.6960	3.4923	0.0000	0.0000	3.5581	true	NONE	298	0.5397	0.4190	1.5969	28685001	28685001
chr2	28985001	29020000	DIPLOID	74	0.5426	1.6796	0.8326	1.0457	1.0132	0.9757	2.0000	0.1000	0.5061	3.6796	0.0000	0.0000	3.6640	true	NONE	34	0.5435	0.5195	1.5282	28985001	28985001
chr2	29020001	29352330	DIPLOID	284	0.5352	2.0000	0.1000	1.1348	1.0754	1.0380	2.0929	0.3111	0.2200	4.0929	0.0000	0.0000	4.0043	true	NONE	323	0.5114	0.4459	1.4372	29020001	29020001
chr2	29352331	29352341	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	false	INV	0	1.0000	0.0000	1.8000	29352331	29352331
chr2	29352342	30031000	DIPLOID	495	0.5366	2.0000	0.1000	1.1197	1.0722	1.0406	2.0228	0.1000	0.1073	4.0228	0.0000	0.0000	3.9381	false	INV	659	0.5028	0.4252	1.4091	29352342	29352342
chr2	30031001	30478000	DIPLOID	258	0.5385	1.6538	0.8642	1.0402	1.0064	0.9814	2.0000	0.1000	0.5192	3.6538	0.0000	0.0000	3.6463	true	NONE	437	0.5474	0.4410	1.5385	30031001	30031001
chr2	30478001	31575000	DIPLOID	411	0.5385	1.9049	0.3179	1.0943	1.0570	1.0417	2.0000	0.1000	0.2251	3.9049	0.0000	0.0000	3.8379	true	NONE	1042	0.5122	0.4318	1.4380	30478001	30478001
chr2	31575001	31587000	DIPLOID	0	0.0000	1.8464	0.4919	1.0486	0.9293	0.9228	1.8464	0.4919	0.0000	3.6928	0.0000	0.0000	3.7759	true	NONE	9	0.5000	0.4472	1.5229	31575001	31575001
chr2	31587001	31958000	DIPLOID	6	0.5507	1.6046	0.9116	1.0296	0.9463	0.9385	2.0000	0.1000	0.5571	3.6046	0.0000	0.0000	3.6676	true	NONE	330	0.5548	0.3819	1.5582	31587001	31587001
chr2	31958001	31965000	DIPLOID	0	0.0000	1.6178	0.9004	0.9501	0.9352	0.9264	1.6178	0.9004	0.0000	3.2356	0.0000	0.0000	3.3116	true	NONE	7	0.5000	0.3999	1.4942	31958001	31958001
chr2	31965001	32374000	HET_DELETION	5	0.5190	1.4628	0.9538	0.9082	0.8438	0.8371	1.5783	0.9308	0.9781	3.0411	0.0000	0.0000	3.2246	true	NONE	393	0.5190	0.4161	1.4164	31965001	31965001
chr2	32374001	32414000	DIPLOID	0	0.0000	1.6280	0.8910	0.9545	0.8878	0.8820	1.6280	0.8910	0.0000	3.2560	0.0000	0.0000	3.3878	true	NONE	39	0.5000	0.3838	1.5024	31965001	32374001
chr2	32414001	32588000	DIPLOID	0	0.0000	1.8144	0.5762	1.0348	0.9436	0.9382	1.8144	0.5762	0.0000	3.6287	0.0000	0.0000	3.6950	true	NONE	167	0.5000	0.3656	1.5485	32414001	32414001
chr2	32588001	32711000	DIPLOID	55	0.5435	1.4339	0.9385	0.9298	0.8659	0.8623	1.7072	0.7929	0.9410	3.1411	0.0000	0.0000	3.2986	true	NONE	120	0.5435	0.3999	1.4564	32588001	32588001
chr2	32711001	32720000	DIPLOID	9	0.5238	1.6701	0.8448	1.0086	0.9206	0.9176	1.8370	0.5174	0.7135	3.5071	0.0000	0.0000	3.6004	true	NONE	9	0.5238	0.3908	1.5972	32711001	32711001
chr2	32720001	34016000	DIPLOID	1094	0.5402	1.7118	0.7856	1.0527	0.9831	0.9785	2.0000	0.1000	0.4784	3.7118	0.0000	0.0000	3.7317	true	NONE	1236	0.5388	0.4019	1.5153	32720001	32720001
chr2	34016001	34448000	DIPLOID	135	0.5443	1.8385	0.5134	1.0800	1.0499	1.0429	2.0000	0.1000	0.3338	3.8385	0.0000	0.0000	3.7800	true	NONE	417	0.5210	0.3730	1.4646	34016001	34016001
chr2	34448001	34659000	DIPLOID	24	0.5293	1.6401	0.8790	1.0037	0.9695	0.9633	1.8443	0.4977	0.7287	3.4844	0.0000	0.0000	3.5202	true	NONE	176	0.5293	0.3695	1.5938	34448001	34448001
chr2	34659001	35749000	DIPLOID	439	0.5426	1.9975	0.1000	1.1143	1.0393	1.0336	2.0000	0.1000	0.1085	3.9975	0.0000	0.0000	3.9514	true	NONE	1020	0.5003	0.3508	1.4010	34659001	34659001
chr2	35749001	35767000	HET_DELETION	3	0.5833	0.4719	0.9580	0.5476	0.4737	0.4724	0.8954	0.5049	0.8533	1.3672	0.0000	0.0000	1.9854	true	NONE	16	0.6549	0.3501	1.2531	35749001	35751001
chr2	35767001	36813000	DIPLOID	933	0.5408	2.0000	0.1000	1.1183	1.0475	1.0440	2.0163	0.1000	0.1082	4.0163	0.0000	0.0000	3.9606	true	NONE	975	0.5020	0.3908	1.4065	35749001	35772001
chr2	36813001	36851000	DIPLOID	24	0.5706	1.5383	0.9533	1.0663	0.9945	0.9899	2.2367	0.6921	0.9388	3.7750	0.0000	0.0000	3.7814	true	NONE	38	0.5925	0.3922	1.6794	36813001	36813001
chr2	36851001	37216000	DIPLOID	143	0.5443	1.5880	0.9241	1.0038	0.9157	0.9112	1.8968	0.3434	0.6899	3.4848	0.0000	0.0000	3.5839	true	NONE	341	0.5443	0.3921	1.5939	36851001	36851001
chr2	37216001	37217000	DIPLOID	0	0.0000	1.8469	0.4906	1.0488	0.9677	0.9626	1.8469	0.4906	0.0000	3.6937	0.0000	0.0000	3.7317	true	NONE	1	0.5000	0.3220	1.5225	37216001	37216001
chr2	37217001	38293000	DIPLOID	779	0.5385	2.0000	0.1000	1.1438	1.0250	1.0216	2.1347	0.4383	0.2899	4.1347	0.0000	0.0000	4.1054	true	NONE	963	0.5163	0.4042	1.4539	37217001	37217001
chr2	38293001	38297000	DIPLOID	2	0.5176	1.8736	0.4140	1.0876	1.0406	1.0395	2.0000	0.1000	0.2661	3.8736	0.0000	0.0000	3.8259	true	NONE	4	0.5163	0.3708	1.4506	38293001	38293001
chr2	38297001	38554000	DIPLOID	115	0.5405	1.6003	0.9149	1.0034	0.9082	0.9070	1.8824	0.3876	0.7040	3.4828	0.0000	0.0000	3.5906	true	NONE	244	0.5405	0.4342	1.5931	38297001	38297001
chr2	38554001	38624000	DIPLOID	0	0.0000	1.9956	0.1000	1.1129	0.9838	0.9822	1.9956	0.1000	0.0000	3.9913	0.0000	0.0000	4.0103	true	NONE	69	0.5000	0.3844	1.4035	38554001	38554001
chr2	38624001	38678000	DIPLOID	9	0.5424	1.5004	0.9687	0.9594	0.8790	0.8775	1.7784	0.6603	0.8836	3.2787	0.0000	0.0000	3.4209	true	NONE	53	0.5424	0.4426	1.5115	38624001	38625001
chr2	38678001	38718000	HET_DELETION	5	0.5500	1.4161	0.9270	0.9310	0.8098	0.8085	1.7308	0.7539	0.9245	3.1469	0.0000	0.0000	3.3703	true	NONE	38	0.5500	0.4480	1.4588	38678001	38678001
chr2	38718001	38720000	HET_DELETION	0	0.0000	0.8467	0.4912	0.4355	0.4782	0.4775	0.0000	1.5000	0.0000	0.8467	0.0000	0.0000	1.4595	true	NONE	2	0.0000	0.4725	1.4613	38718001	38718001
chr2	38720001	38847000	HET_DELETION	89	0.5417	1.4280	0.9348	0.9243	0.8427	0.8413	1.6878	0.8214	0.9513	3.1158	0.0000	0.0000	3.3006	true	NONE	122	0.5417	0.4388	1.4463	38720001	38720001
chr2	38847001	38858000	DIPLOID	5	0.5506	1.5242	0.9597	0.9837	0.8588	0.8573	1.8674	0.4323	0.7664	3.3915	0.0000	0.0000	3.5574	true	NONE	11	0.5506	0.3808	1.5566	38678001	38847001
chr2	38858001	38950000	DIPLOID	51	0.5408	1.6435	0.8755	1.0241	0.9301	0.9281	1.9356	0.2187	0.5917	3.5791	0.0000	0.0000	3.6611	true	NONE	91	0.5408	0.4032	1.5684	38858001	38858001
chr2	38950001	39038000	DIPLOID	4	0.5723	1.7039	0.7979	1.1541	1.0356	1.0326	2.4786	0.9608	1.0065	4.1825	0.0000	0.0000	4.1407	true	NONE	87	0.5926	0.3815	1.7099	38950001	38950001
chr2	39038001	39227000	DIPLOID	40	0.5349	1.5705	0.9358	0.9805	0.9007	0.8972	1.8062	0.5963	0.8195	3.3767	0.0000	0.0000	3.4933	true	NONE	187	0.5349	0.4040	1.5507	39038001	39038001
chr2	39227001	39603000	DIPLOID	58	0.5438	1.7944	0.6242	1.0705	0.9806	0.9768	2.0000	0.1000	0.3939	3.7944	0.0000	0.0000	3.8173	true	NONE	363	0.5271	0.3879	1.4822	39227001	39227001
chr2	39603001	39618000	DIPLOID	1	0.5143	2.0000	0.1000	1.1210	0.9757	0.9713	2.0289	0.1000	0.1029	4.0289	0.0000	0.0000	4.0574	true	NONE	15	0.5036	0.4040	1.4115	39603001	39603001
chr2	39618001	40635509	DIPLOID	905	0.5377	2.0000	0.1000	1.1381	1.0537	1.0489	2.1080	0.3583	0.2464	4.1080	0.0000	0.0000	4.0449	true	NONE	958	0.5131	0.3803	1.4432	39618001	39618001
chr2	40635510	40635548	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	false	DEL	0	1.0000	0.0000	1.8000	40635510	40635510
chr2	40635549	41976000	DIPLOID	1041	0.5368	2.0000	0.1000	1.1211	1.0428	1.0374	2.0293	0.1005	0.1077	4.0293	0.0000	0.0000	3.9790	false	DEL	1279	0.5036	0.3708	1.4117	40635549	40635549
chr2	41976001	42062000	DIPLOID	72	0.5354	1.7803	0.6562	1.0675	0.9774	0.9700	2.0000	0.1000	0.4049	3.7803	0.0000	0.0000	3.8068	true	NONE	78	0.5291	0.4807	1.4879	41976001	41976001
chr2	42062001	42065000	HET_DELETION	0	0.0000	1.2726	0.7597	0.5272	0.5496	0.5454	0.0000	1.5000	0.0000	1.2726	0.0000	0.0000	1.8016	true	NONE	3	0.0000	0.4447	1.5090	42062001	42062001
chr2	42065001	42399000	DIPLOID	223	0.5435	1.7025	0.8000	1.0507	0.9764	0.9678	2.0000	0.1000	0.4892	3.7025	0.0000	0.0000	3.7303	true	NONE	327	0.5402	0.4140	1.5190	42062001	42067001
chr2	42399001	42433000	DIPLOID	17	0.5375	1.5497	0.9476	0.9749	0.8727	0.8657	1.8010	0.6088	0.8366	3.3507	0.0000	0.0000	3.5002	true	NONE	34	0.5375	0.4156	1.5403	42399001	42399001
chr2	42433001	42648000	HET_DELETION	59	0.5405	1.3398	0.8568	0.8812	0.8414	0.8340	1.5760	0.9323	0.9670	2.9158	0.0000	0.0000	3.1021	true	NONE	206	0.5405	0.4360	1.3663	42433001	42433001
chr2	42648001	42660000	DIPLOID	2	0.5403	1.5728	0.9343	0.9902	0.8665	0.8573	1.8489	0.4849	0.7669	3.4217	0.0000	0.0000	3.5785	true	NONE	12	0.5403	0.3890	1.5687	42433001	42648001
chr2	42660001	43851000	DIPLOID	956	0.5385	1.7427	0.7324	1.0593	0.9801	0.9666	2.0000	0.1000	0.4483	3.7427	0.0000	0.0000	3.7660	true	NONE	1142	0.5344	0.4412	1.5029	42660001	42660001
chr2	43851001	43982000	DIPLOID	34	0.5325	2.0000	0.1000	1.1263	1.0194	1.0078	2.0535	0.1822	0.1503	4.0535	0.0000	0.0000	4.0307	true	NONE	129	0.5066	0.3876	1.4214	43851001	43851001
chr2	43982001	44320000	DIPLOID	26	0.5324	1.6058	0.9106	0.9929	0.9220	0.9145	1.8287	0.5396	0.7721	3.4345	0.0000	0.0000	3.5261	true	NONE	326	0.5324	0.4187	1.5738	43982001	43982001
chr2	44320001	44668000	DIPLOID	154	0.5432	1.7982	0.6155	1.0713	0.9718	0.9672	2.0000	0.1000	0.3887	3.7982	0.0000	0.0000	3.8313	true	NONE	335	0.5266	0.3710	1.4807	44320001	44320001
chr2	44668001	45178000	DIPLOID	107	0.5556	1.6550	0.8629	1.0870	1.0118	1.0096	2.2161	0.6481	0.8395	3.8710	0.0000	0.0000	3.8572	true	NONE	469	0.5725	0.4443	1.6244	44668001	44668001
chr2	45178001	47090000	DIPLOID	1216	0.5400	2.0000	0.1000	1.1221	1.0321	1.0326	2.0340	0.1164	0.1168	4.0340	0.0000	0.0000	3.9963	true	NONE	1868	0.5042	0.4361	1.4136	45178001	45178001
chr2	47090001	47111000	DIPLOID	31	0.5397	1.7306	0.7542	1.0568	1.0163	1.0187	2.0000	0.1000	0.4610	3.7306	0.0000	0.0000	3.7115	true	NONE	12	0.5361	0.4538	1.5078	47090001	47090001
chr2	47111001	47333000	DIPLOID	100	0.5426	1.5740	0.9335	0.9945	0.9364	0.9390	1.8676	0.4316	0.7408	3.4417	0.0000	0.0000	3.5164	true	NONE	219	0.5426	0.4423	1.5767	47111001	47111001
chr2	47333001	47335000	HET_DELETION	2	0.5529	1.4219	0.9309	0.9681	0.7480	0.7503	1.8974	0.3415	0.7035	3.3194	0.0000	0.0000	3.6154	true	NONE	2	0.5716	0.4845	1.5277	47333001	47333001
chr2	47335001	47463000	HET_DELETION	26	0.5311	1.3324	0.8479	0.8652	0.8064	0.8095	1.5091	0.9656	0.9631	2.8415	0.0000	0.0000	3.0689	true	NONE	123	0.5311	0.4377	1.3366	47335001	47335001
chr2	47463001	47486000	DIPLOID	7	0.5652	1.4163	0.9272	0.9928	0.8805	0.8847	2.0172	0.1000	0.5805	3.4335	0.0000	0.0000	3.5740	true	NONE	22	0.5875	0.3848	1.5734	47333001	47463001
chr2	47486001	47633000	DIPLOID	104	0.5411	1.8221	0.5567	1.0764	0.9981	1.0039	2.0000	0.1000	0.3553	3.8221	0.0000	0.0000	3.8243	true	NONE	138	0.5233	0.4734	1.4712	47486001	47486001
chr2	47633001	47660000	DIPLOID	11	0.5385	1.6173	0.9009	1.0080	0.9717	0.9784	1.8871	0.3734	0.6862	3.5043	0.0000	0.0000	3.5375	true	NONE	27	0.5385	0.4757	1.5983	47633001	47633001
chr2	47660001	47973000	DIPLOID	97	0.5312	1.5208	0.9611	0.9519	0.8754	0.8833	1.7232	0.7670	0.9180	3.2439	0.0000	0.0000	3.3903	true	NONE	300	0.5312	0.4201	1.4976	47660001	47660001
chr2	47973001	47982000	DIPLOID	4	0.5550	1.5134	0.9640	1.0169	0.8714	0.8807	2.0322	0.1103	0.5962	3.5456	0.0000	0.0000	3.6968	true	NONE	4	0.5732	0.4207	1.6075	47973001	47973001
chr2	47982001	48465000	DIPLOID	168	0.5354	1.7564	0.7061	1.0623	0.9666	0.9781	2.0000	0.1000	0.4316	3.7564	0.0000	0.0000	3.7956	true	NONE	467	0.5324	0.3974	1.4974	47982001	47982001
chr2	48465001	48624000	DIPLOID	20	0.5329	1.5881	0.9241	0.9855	0.9043	0.9155	1.8118	0.5826	0.8029	3.3999	0.0000	0.0000	3.5124	true	NONE	151	0.5329	0.4194	1.5600	48465001	48465001
chr2	48624001	48625000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0364	0.0391	0.0396	-1.0056	2.9744	0.0000	-1.0056	0.0000	0.0000	0.1230	true	NONE	1	1.0000	0.3200	2.2023	48624001	48624001
chr2	48625001	48626000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.0080	0.0081	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	1	1.0000	0.3750	1.8000	48625001	48625001
chr2	48626001	48628000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	2	1.0000	0.3535	1.8000	48626001	48626001
